行政區域代碼,公司名稱,品牌名稱,產品名稱,原料名稱,原料品牌,每一份量,熱量大卡,相關資訊連結
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑翡翠,茂谷柑汁,活力豪,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=146
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑烏龍,茂谷柑汁,活力豪,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=145
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋青茶,茂谷柑汁,活力豪,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=141
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋麗雅,茂谷柑汁,活力豪,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=142
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,鉦旺樂,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,鉦旺樂,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,鉦旺樂,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,鉦旺樂,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑金萱,茂谷柑汁,活力豪,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=147
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑金萱(青),茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=156
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑翡翠(綠),茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=155
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑烏龍,茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=136
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑烏龍,茂谷柑汁,檸檬先生,約500ml,285,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=136
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑烏龍,茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=136
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜜柑烏龍,茂谷柑汁,檸檬先生,約700ml,409,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=136
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋紅茶,原味奶蓋粉,安谷,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=139
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋麗雅,原味奶蓋粉,安谷,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=142
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋綠茶,原味奶蓋粉,安谷,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=140
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋青茶,原味奶蓋粉,安谷,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=141
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑烏龍,原味奶蓋粉,安谷,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=145
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑翡翠,原味奶蓋粉,安谷,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=146
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋鐵觀音,原味奶蓋粉,安谷,約700ml,472,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=143
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋纖麥茶,原味奶蓋粉,安谷,約700ml,354,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=144
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,奶蓋蜜柑金萱,原味奶蓋粉,安谷,約700ml,545,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=147
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,甘蔗檸檬,二砂熬糖液,安谷,約500ml,324,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=85
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,甘蔗檸檬,二砂熬糖液,安谷,約700ml,416,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=85
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,翠涎香檸綠,二砂熬糖液,安谷,約500ml,336,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=84
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,翠涎香檸綠,二砂熬糖液,安谷,約700ml,479,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=84
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,島嶼檸檬茶王,二砂熬糖液,安谷,約700ml,479,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=83
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,島嶼檸檬茶王,二砂熬糖液,安谷,約500ml,336,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=83
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,紅蘋島嶼,二砂熬糖液,安谷,約500ml,355,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=82
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,紅蘋島嶼,二砂熬糖液,安谷,約700ml,497,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=82
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,冬瓜金萱青,二砂熬糖液,安谷,約500ml,221,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=75
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,冬瓜金萱青,二砂熬糖液,安谷,約700ml,348,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=75
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,鐵觀音那堤,二砂熬糖液,安谷,約500ml,250,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=74
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,鐵觀音那堤,二砂熬糖液,安谷,約700ml,349,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=74
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,冬瓜檸檬,二砂熬糖液,安谷,約700ml,461,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=73
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,冬瓜檸檬,二砂熬糖液,安谷,約500ml,332,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=73
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金萱珍波粉,二砂熬糖液,安谷,約500ml,386,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=71
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金萱珍波粉,二砂熬糖液,安谷,約700ml,541,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=71
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金萱青茶,二砂熬糖液,安谷,約700ml,246,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=70
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金萱青茶,二砂熬糖液,安谷,約500ml,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=70
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,鐵觀音,二砂熬糖液,安谷,約500ml,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=69
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,鐵觀音,二砂熬糖液,安谷,約700ml,246,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=69
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,珍珠酸梅冰,二砂熬糖液,安谷,約500ml,375,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=95
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,珍珠酸梅冰,二砂熬糖液,安谷,約700ml,491,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=95
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,古早味酸梅冰,二砂熬糖液,安谷,約500ml,322,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=94
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,古早味酸梅冰,二砂熬糖液,安谷,約700ml,406,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=94
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,燕麥奶蘭葉那堤,二砂熬糖液,安谷,約700ml,329,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=93
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,燕麥奶蘭葉那堤,二砂熬糖液,安谷,約500ml,235,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=93
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,楊枝甘露,二砂熬糖液,安谷,約700ml,717,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=91
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,楊枝甘露,二砂熬糖液,安谷,約500ml,512,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=91
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,愛玉酸梅冰,二砂熬糖液,安谷,約500ml,342,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=96
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,愛玉酸梅冰,二砂熬糖液,安谷,約700ml,451,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=96
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,杏仁酸梅冰,二砂熬糖液,安谷,約500ml,388,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=97
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,杏仁酸梅冰,二砂熬糖液,安谷,約700ml,506,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=97
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,宣橋綠茶,二砂熬糖液,安谷,約500ml,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=110
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,宣橋綠茶,二砂熬糖液,安谷,約700ml,246,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=110
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,麗雅烏龍,二砂熬糖液,安谷,約500ml,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=109
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,麗雅烏龍,二砂熬糖液,安谷,約700ml,246,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=109
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜂蜜金萱,二砂熬糖液,安谷,約700ml,300,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=108
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜂蜜金萱,二砂熬糖液,安谷,約500ml,164,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=108
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜂蜜麗雅(烏),二砂熬糖液,安谷,約500ml,164,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=107
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,蜂蜜麗雅(烏),二砂熬糖液,安谷,約700ml,300,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=107
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,白柚烏龍,二砂熬糖液,安谷,約500ml,305,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=106
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,白柚烏龍,二砂熬糖液,安谷,約700ml,427,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=106
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,埔里甘蔗青,二砂熬糖液,安谷,約700ml,316,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=18
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,埔里甘蔗青,二砂熬糖液,安谷,約500ml,225,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=18
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金牌愛玉檸檬,二砂熬糖液,安谷,約700ml,473,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=16
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,金牌愛玉檸檬,二砂熬糖液,安谷,約500ml,294,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=16
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,島嶼紅茶,二砂熬糖液,安谷,約700ml,246,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=1
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,島嶼紅茶,二砂熬糖液,安谷,約500ml,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=1
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,大青梅果綠,二砂熬糖液,安谷,約500ml,252,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=25
63000000,安谷國際股份有限公司,萬波 WANPO TEA SHOP,大青梅果綠,二砂熬糖液,安谷,約700ml,353,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=98e445de-1314-4f3c-99bb-0abd8d7c5296&mid=e85a79c7-cd54-4aa5-9719-c8a9d0e575ce&company_id=50821208&itemno=25
